,Unnamed: 0,TID,TWEET,SCORE,SENTIMENT_LABEL,ENGLISH_TRANSLATION,CALC_SCORE,CALC_SENTIMENT_LABEL
7158,7158,21787, bete shiqayat karn ki bajaay mehnat kar  ip ilma afroz hero ??,2,positive,&quot;i am afroz hero&quot; instead of &quot;beth grievous kern&quot;,2,positive
7159,7159,21788,jse feel fam last year sky gon na sky reaaaaaalli soon stay indoor nan,2,positive,use feel am last year sky on na sky reaaaaaalli soon stay indoor nan,0,neutral
7160,7160,21790,veri nice palsir ji mujh bhi aap se milna mai kai bahut log karyo e bahut khus hue hai k,2,positive,"very nice pulsarji, i am very happy to meet you.",3,positive
7161,7161,21791,krishan pata nahi humaar desh ki saari court iss samay w bengal ki haalat dekh kar kyon chup chaap hai h,1,neutral,why is there no silence in the whole of india and bengal at this time?,-1,negative
7162,7162,21793,guha boot lick nehru congress ur degre u serv well destroy factual histori n,0,negative,guns boot lick near congress or degree u serve well destroy actual history n,-3,negative
7163,7163,21797,number 2 3 sure weird harbaugh definit better hoke hoke coach durin,1,neutral,number 2 3 sure weird harbaugh definite better home home coach during,0,neutral
7164,7164,21798,veri good tomorrow taang nan,2,positive,very goodtomorrowtangan,0,neutral
7165,7165,21801,scindia ???? k p yadav jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindaba,2,positive,sc india ???? kp yadav jindabad jindabad jindabad jindabad jindabad jindabad jindabad jindab,0,neutral
7166,7166,21803,ye vo randi hai jo din mein 50 ka land leti hai aur sun randi ki paidaish jo kisi ko nich bole vo apni,0,negative,this is the randy who spends 50 days a day and the randy who is born is the one who lowers his own.,0,neutral
7167,7167,21805,wish veri veri happi bless ramadan ramjaan month hon member sir,2,positive,world&#39;s very happy blessings ramadan ramadan month,3,positive
7168,7168,21806,mp home minist ke nirdesho ki rewa ke sp mahoday ne hawa nikal kar tair panchar kar diya par mp home dipart,0,negative,the instructions of mr. homme ministe that the rev. k. sp.,0,neutral
7169,7169,21807,odisha yeh mc cdmo ka koi social media pe koi account h nahi bohot paresani jhel,0,negative,odisha yeh m c c dm ko so c मे मे मे मे मे मे बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो बो,0,neutral
7170,7170,21809,jai mata di ramnavmi ki hardik subhkamnay ramnavami,1,neutral,jai mat di ramnavami ki hardik subhkamnaya ramnavami,0,neutral
7171,7171,21810,today roza work matter difficult get work fast love ramzan grown miss nan,2,positive,today ruza work matter difficult get work fast love ryazan grown miss nan,0.25,positive
7172,7172,21811,kitn akal se gadh hoo tum bjp wale amethi gandhi famili ke wajha se hee v v p thi na ke iss fake nan,0,negative,how are you going to get married through the amethi gandhil family?,0,neutral
7173,7173,21816,mubaarak mga kakaaa ?? def miss < <,2,positive,mubarak mga kakaa ?? def miss,-2,negative
7174,7174,21817,pakpass bhai unk samn starc cummin coulter nile best pace bowli,2,positive,pakpass that sunk same start cummins counter nile best pace bowl,3,positive
7175,7175,21818,good morn kyu n't forget breakfast hv nice day * gaemgyu nan,2,positive,good more ku n't forget breakfast he nice day * gaemgyu nan,1.666666667,positive
7176,7176,21820,bear aww v nan,1,neutral,बेअर् अव्व् वन् न,0,neutral
7177,7177,21821,bahut achi baat hai need chang happi proud tumlogo ka dhandha band karwan,1,neutral,there is a lot of goodness and happiness of the people.,3,positive
7178,7178,21823,good morn pita ji dhan dhan satguru tera hi aasra plzz make day happi n simran nan,2,positive,god mornpit ji dhandhan satguru ter hi asr plzzmke day happin simran nan,1,positive
7179,7179,21824,nice hume coutur craconnexionsarc great event wonder peopl,2,positive,nice hume couture craconnexionsarc great event wonder people,3,positive
7180,7180,21827,damn sure ki yeh opposit waalo ki harkatein hai elect govern ko badnaam karn ke liy maana ki bhakt,0,negative,damn sure that these opposites are acting to discredit alec gowern as a devotee.,-4,negative
7181,7181,21828,pandit realli suprb seduct cool excit watch movi watch guy gon na set screen nan,2,positive,bandit really supra select cool exit watch move watch guy on na set screen nan,1,positive
7182,7182,21832,wow amitji kya baat kahi h aapn realli admir u & u r truli inspir person nan,2,positive,"wow amitji, what are you talking about?",4,positive
7183,7183,21835,break stereotyp easi step take father daughter properti give away nan,1,neutral,break stereotyped east step take father daughter property give away nan,-2,negative
7184,7184,21837,sonu bjp ne 15 ticket diy ek ko bhi vote ni diya tum logo ne vote doge cong,0,negative,sonu bjp did not give the 15 th c kt diya ek.,0,neutral
7185,7185,21838,tou phir amirliaquat sahab ko ye maloom nhi hoga warna wo haqooq ul,1,neutral,tou fir amariliakuwt sahab will have this mallom nhi varn woh hakaoq ul,0,neutral
7186,7186,21841,bahut khub indian jis indian ko dhram ke nam pe ek terrorist ka virodh karn ki aukat nhi wo btata hai ki,0,negative,it is very much that the opposite of the extravagantism to the religion of india is very beautiful.,3,positive
7187,7187,21844,aap aag badt rahe mere bharat des ko aag garv h ki ap pm bane mubarak ho par es grib viklang ko p,2,positive,"i urge you, my countrymen, to be happy with your family",3,positive
7188,7188,21845,sena srinagar muslim india much better condit,2,positive,sent srinagar muslin india much better conduct,2,positive
7189,7189,21846,24k yourdad sala bhan ka land tera gand dam nhi hai k nan,0,negative,24 cuordadsal bhanka landter gand damnhi hai knan,0,neutral
7190,7190,21849,superb akala ko kikiligin lang ako pero mas madami ata iyaaak ko tulo sipon pa realli love movi ang dami k nan,2,positive,superb akal ko kikiligin langko pero masmadami at iyaak ko tulo siponp really lowe movi angdami knan,5,positive
7191,7191,21851,manzoor miyan thank much & like poetri appreci boost zeal & mo,2,positive,manhood milan thank much & like poetry appreci boost zeal & mo,1.666666667,positive
7192,7192,21852,# ????_?????_???????? sab duniya mein khushi ki lahor kyunki kabir parmeshwar ji apni leela jagat guru rampal ji,2,positive,# ???? _ ????? _ ???????? may the world be happy because kabir parmeshwar is his leel jagat guru rampalji.,3,positive
7193,7193,21854,( sorri shubham bai mena apka reaction video chanc miss kar dia ?????? pleas angl haft,1,neutral,"(sorry for the inconvenience, but don&#39;t miss the video.",-1.666666667,negative
7194,7194,21855,han 2024 world cup mein behtr hoga agar sport ko serious liya gyaa nan,2,positive,the 2024 world cup will be better if the sport is not taken seriously.,2,positive
7195,7195,21857,pakistani pakistan bhar ki khawaten ne kiya waseem akram ko challeng nan,1,neutral,"if you don&#39;t eat pakistani food, you won&#39;t be able to eat it.",3,positive
7196,7196,21858,nikl le mulli kahi agar etni hi javan paki chalati kab ki teri juban bahar khich leta paki,0,negative,nikkle mulli kah agar etni hib jawan pakti karta ki teri juban bahar khichte pak,0,neutral
7197,7197,21859,sir sbse phele book salman khan super star bharat movi ka hume besabri se intzar ab khtm hone wala super jodi sal kaif bharatwithfamili nan,2,positive,super jodi salkaf bharatwithfmili nun,3,positive
7198,7198,21862,satya ki jeet hamesa hoti hai pragya thakur par congress bahut julm kiy lekin satya kabhi haa nan,2,positive,the truth is that victory always happens.,0,neutral
7199,7199,21864,apna dimag khud hi mat lagaen 5 ladi mad issu metro tok,0,negative,don&#39;t worry about it,-3,negative
7200,7200,21866,aaj k desh k haalaaat kuch istrah se hai zainab arz karta hun ek hi ullu kafi hai,0,negative,"today, the country is in a state of turmoil.",0,neutral
7201,7201,21872,nope still think happi enough new album hit face like las,1,neutral,hope still think happy enough new album hit face like las,2.333333333,positive
7202,7202,21879,janwaron ke sath koi rishta rakhna hi nahi chahiy kyu gay kyu baar baar haath bhadat ho,0,negative,no relationship with janvaron should be maintained as it is often repeated.,-1,negative
7203,7203,21880,ka product fake hota duplic hota hai sandisk ke naam pe local market wala pro nan,0,negative,the product is duplicated by the name of sandisk.,0,neutral
7204,7204,21882,gandhi famili ke joot chatna nahi chhodog besharmo shame nan,0,negative,gandhi family&#39;s joot chatna nahi chhodog besharmo shame nan,-2,negative
7205,7205,21885,774 ind much taken rahul tweet bro everyon knw made india nan,1,neutral,774 ind much taken paul sweet brow everyone know made india nan,2,positive
7206,7206,21886,bhai paisa bachan ke chakkar pe kfc ki jagah afc se order karog aur khana kharab hai,0,negative,"bhai will save money and order from the place of kfc, and it is very difficult.",0.5,positive
7207,7207,21889,wajjo khann aw sweet zaror zaror inshaallah ???? nan,2,positive,vajjo khann av sveet zaro zaro inshallah ???? nun,0,neutral
7208,7208,21893,mc sab bada account ek dusr ko ff de bhosdi walo aur ye sab sale congress ke virodhi hao kism ek bada karan h,0,negative,mcbd acc ont xxrko ffde bhosdi valo aur ye subsle c ongresk ke virodhi ho kism ekbad karnh han.,0,neutral
7209,7209,21894,ab apni baato pe mukamm kariy janab chhodiy ye polit aur band kariy bakwa,1,neutral,aap apni baato pe mukram kar janab chhodiya yeh polit and bandari bakwa,0,neutral
7210,7210,21895,degre criteria politician need money power muscl power,1,neutral,degree criterion politician need money power muscle power,0,neutral
7211,7211,21896,spur jeet jae bs liverpool kutta ki mout haray nan,0,negative,spur jet jay bsliverpoolkutt or moutharyan,0,neutral
7212,7212,21897,bilkul sahi worst network alsi experiec bad network worst provid nan,0,negative,absolutely true worst networks lazy experience,-2,negative
7213,7213,21898,shoaib bhai world cup main acha perform dani ha ap na kion kanyeahnap ka akhri world cup ha nan,1,neutral,shoaib bhai world c upman ach perform dani ha apna kiyon kanye ahnpak akhri world c up nun,2,positive
7214,7214,21899,najar east africa love stay strong nan,1,neutral,ajar east africa love stay strong nan,2.5,positive
7215,7215,21902,cute badshah beauti style za bb,2,positive,c ute badshah beyoti style z blub,0,neutral
7216,7216,21903,gurugram polic ki report dekhlo bewakuf aadami media ki report per bayan dene wale sansad sah,0,negative,report of gurugram poli dekhlo bewakuf admi mediya report report,0,neutral
7217,7217,21904,sabor de mar special place unassum unpretenti realli realli great seafood - prepar perfect,1,neutral,sabour de mer speciale pla unsum unpretenti reali real grait seafoed - prep perfekte,0,neutral
7218,7218,21905,ind screenshot team support team india ???? & would love bethe12thman favorit,2,positive,ind screenshot team support team india ???? & would love bethe12thman favorite,2.333333333,positive
7219,7219,21906,bacchi hey see account ek dum celebr wala lag raha hai ???????? nan,1,neutral,does it look like a cc ount ecuadum elebreval ???????? nun,2,positive
7220,7220,21909,sos lo que siempr quis estoy full agradecida con la vida porqu est á conmigo love choki loqui ???? nan,1,neutral,soslo que ciemprquis estoy full agarde c idc onl with porku est á c onmigo love choki lokui ???? nun,3,positive
7221,7221,21910,sare choro ka av poll khul rha hai kejri bhnchod v chor nikla schta tha sala ye acha leader hoga ye v chor nikla nan,0,negative,suri choroo ko av pol khulh hai kejri bhanchod and chor nickel sthil sal yeh it will be best,3,positive
7222,7222,21911,firrangi melay eid tay tapray tumalay taplo thi athay hn ???? nan,1,neutral,firrangi melay aid tyatpray tumlay taplo thi athay hn ???? nun,0,neutral
7223,7223,21912,nahi yara bachay kbh badtmeez nahi hote yeah parent pe depend krta hai wo apn bachon ki kyse tarbyt krte hain ?? nan,0,negative,"if they don&#39;t survive, they will depend on their parents to save their children. nun",2,positive
7224,7224,21914,noor apki profil ki eik achi baat yeh bhi hy hr achi chez dekhni mil jati hy allah apku bhi hamesha hmasha khush rakhi nan,2,positive,there is no such thing as a good profile.,1,positive
7225,7225,21916,dilip ghosh jindabad bjp jindabad narendra modi jindabad narendra modi jindabad nan,2,positive,dilip ghosh jindbad bjp jindabad narendra modi jindabad narendra modi jindabad,0,neutral
7226,7226,21918,nitingadkari gadkariji bhadai ho main pehel modijiko chtti likha tha lekin jawab nahi aaya mera idea hai ki,0,negative,niting gadkari gadkariji bhadai ho,0,neutral
7227,7227,21920,offici join bjp abhi bhi logo ko ulloo hi banaati rahogi patrakar bankar ? ? ? nan,0,negative,will you continue to make people laugh when you join the bjp? ? ? nun,1,positive
7228,7228,21923,54 dukh hamen bhe bht howa h lekin dill se best luck ???? tum jeeto ya haaro hamain tum se pyaar h ... ??,2,positive,"58 sadly we have done it, but i am in love with delhi ???? love you jeeto ya haro hamain tum se pyar hai. ??",1.333333333,positive
7229,7229,21926,sorri u cant step insid parliament jaisi jiski aukad waisi uski halat nan,0,negative,sorri uc ante step insid parliament jaisi jiski aukd vaisi uski halatan,0,neutral
7230,7230,21928,bday celebr prateek pal naveen n shailesh  celebr birthday nan,2,positive,each,0,neutral
7231,7231,21929,said elect time apolog peopl india congrat modiji huge victori want,2,positive,said elect time apology people india contrat modify huge victory want,0.3333333333,positive
7232,7232,21930,& see phrase came u pa talaga 3ggere much well yea im big fan streetfood &,1,neutral,&amp; say frese amme upp talg 3 ggere much well yeh im bing fun stratfoode,4,positive
7233,7233,21932,verri puka ni valla fanz andaru matalu padalsivastundi kutta muskoni lawda ga musugu na madda nan,0,negative,very well done,0,neutral
7234,7234,21933,har har mahadev b j p parti jindabaad bharat mata ki jay,1,neutral,jindabad bharatmat ki jai to har har mahdev bjprati,0,neutral
7235,7235,21934,crore mubrk ho shdi fix honi ki ?????????? nan,2,positive,c rore mubrak ho shdi fix honi ki ?????????? nun,0,neutral
7236,7236,21935,oh tumko bahut taklif horaha hai ke rahul bana pm nahi ban pay koi nahi main suna ki rahul bang,0,negative,oh!,0,neutral
7237,7237,21936,india-porkistan k batwar se pehl kiska tha ghanta baja rahe hain hamar fauji bhai wahan sun n,0,negative,the bells are ringing from the indo-porkistan battalion.,0,neutral
7238,7238,21938,?? good morn almighti papa ji ?? ?? plz bless & famili sewa sumiran parmarth ka bal ?? nan,2,positive,?? good morn almighti pop di ?? ?? please bless &amp; family save sumiran,2,positive
7239,7239,21939,patrag sale bhdwe hai ye gaddar inh desh se nikalo bc ko harami ki aulad inh kyu baksha jaa r,0,negative,patragsale bhdve hai yeh gaddar inhdesh se niklo bko ko harmi ki aulad inh buks jaar,0,neutral
7240,7240,21940,haqu truck ki batti ki peechay mat lgao 18+ messag bhejn walay buddhay uncl perform worst nan,0,negative,haku truc ki batti ki pehay matlgao 18+ mesg bhejnvalay buddhay uncl performvorst nann.,0,neutral
